Granule UR,Producer Granule ID,Start Time,End Time,Online Access URLs,Browse URLs,Cloud Cover,Day/Night,Size
SC:MOD11A2.005:2047450126,MOD11A2.A2004065.h13v12.005.2007255083516.hdf,2004-03-05T00:00:00Z,2004-03-12T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.05/MOD11A2.A2004065.h13v12.005.2007255083516.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.14/BROWSE.MOD11A2.A2004065.h13v12.005.2007255043521.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.14/BROWSE.MOD11A2.A2004065.h13v12.005.2007255043521.2.jpg",0.0,BOTH,4.653521
SC:MOD11A2.005:2047451252,MOD11A2.A2004065.h12v12.005.2007255091249.hdf,2004-03-05T00:00:00Z,2004-03-12T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.05/MOD11A2.A2004065.h12v12.005.2007255091249.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.14/BROWSE.MOD11A2.A2004065.h12v12.005.2007255051256.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.14/BROWSE.MOD11A2.A2004065.h12v12.005.2007255051256.2.jpg",0.0,BOTH,7.446741
SC:MOD11A2.005:2047543112,MOD11A2.A2004073.h13v12.005.2007257093826.hdf,2004-03-13T00:00:00Z,2004-03-20T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.13/MOD11A2.A2004073.h13v12.005.2007257093826.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.15/BROWSE.MOD11A2.A2004073.h13v12.005.2007257053830.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.15/BROWSE.MOD11A2.A2004073.h13v12.005.2007257053830.2.jpg",0.0,BOTH,5.234186
SC:MOD11A2.005:2047542909,MOD11A2.A2004073.h12v12.005.2007257093254.hdf,2004-03-13T00:00:00Z,2004-03-20T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.13/MOD11A2.A2004073.h12v12.005.2007257093254.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.15/BROWSE.MOD11A2.A2004073.h12v12.005.2007257053257.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.15/BROWSE.MOD11A2.A2004073.h12v12.005.2007257053257.2.jpg",0.0,BOTH,8.060773
SC:MOD11A2.005:2047758473,MOD11A2.A2004081.h12v12.005.2007261161318.hdf,2004-03-21T00:00:00Z,2004-03-28T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.21/MOD11A2.A2004081.h12v12.005.2007261161318.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.20/BROWSE.MOD11A2.A2004081.h12v12.005.2007261121321.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.20/BROWSE.MOD11A2.A2004081.h12v12.005.2007261121321.2.jpg",0.0,BOTH,7.408165
SC:MOD11A2.005:2047998824,MOD11A2.A2004081.h13v12.005.2007262031653.hdf,2004-03-21T00:00:00Z,2004-03-28T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.21/MOD11A2.A2004081.h13v12.005.2007262031653.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.23/BROWSE.MOD11A2.A2004081.h13v12.005.2007261231702.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.23/BROWSE.MOD11A2.A2004081.h13v12.005.2007261231702.2.jpg",0.0,BOTH,4.416066
SC:MOD11A2.005:2048017037,MOD11A2.A2004089.h12v12.005.2007264070533.hdf,2004-03-29T00:00:00Z,2004-04-05T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.29/MOD11A2.A2004089.h12v12.005.2007264070533.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.24/BROWSE.MOD11A2.A2004089.h12v12.005.2007264030535.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.24/BROWSE.MOD11A2.A2004089.h12v12.005.2007264030535.2.jpg",4.0,BOTH,8.182961
SC:MOD11A2.005:2048017027,MOD11A2.A2004089.h13v12.005.2007264070530.hdf,2004-03-29T00:00:00Z,2004-04-05T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.03.29/MOD11A2.A2004089.h13v12.005.2007264070530.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.24/BROWSE.MOD11A2.A2004089.h13v12.005.2007264030532.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.24/BROWSE.MOD11A2.A2004089.h13v12.005.2007264030532.2.jpg",0.0,BOTH,5.046829
SC:MOD11A2.005:2048202435,MOD11A2.A2004097.h13v12.005.2007266043045.hdf,2004-04-06T00:00:00Z,2004-04-13T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.06/MOD11A2.A2004097.h13v12.005.2007266043045.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004097.h13v12.005.2007266003053.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004097.h13v12.005.2007266003053.2.jpg",1.0,BOTH,4.917221
SC:MOD11A2.005:2048171132,MOD11A2.A2004097.h12v12.005.2007265161053.hdf,2004-04-06T00:00:00Z,2004-04-13T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.06/MOD11A2.A2004097.h12v12.005.2007265161053.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004097.h12v12.005.2007265121102.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004097.h12v12.005.2007265121102.2.jpg",3.0,BOTH,7.957042
SC:MOD11A2.005:2048154094,MOD11A2.A2004105.h13v12.005.2007267120653.hdf,2004-04-14T00:00:00Z,2004-04-21T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.14/MOD11A2.A2004105.h13v12.005.2007267120653.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004105.h13v12.005.2007267080657.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004105.h13v12.005.2007267080657.2.jpg",0.0,BOTH,4.4654
SC:MOD11A2.005:2048163587,MOD11A2.A2004105.h12v12.005.2007267113742.hdf,2004-04-14T00:00:00Z,2004-04-21T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.14/MOD11A2.A2004105.h12v12.005.2007267113742.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004105.h12v12.005.2007267073745.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004105.h12v12.005.2007267073745.2.jpg",0.0,BOTH,7.741071
SC:MOD11A2.005:2048137888,MOD11A2.A2004113.h13v12.005.2007269020848.hdf,2004-04-22T00:00:00Z,2004-04-29T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.22/MOD11A2.A2004113.h13v12.005.2007269020848.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004113.h13v12.005.2007268220850.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004113.h13v12.005.2007268220850.2.jpg",0.0,BOTH,4.328771
SC:MOD11A2.005:2048140487,MOD11A2.A2004113.h12v12.005.2007269020736.hdf,2004-04-22T00:00:00Z,2004-04-29T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.22/MOD11A2.A2004113.h12v12.005.2007269020736.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004113.h12v12.005.2007268220738.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004113.h12v12.005.2007268220738.2.jpg",0.0,BOTH,7.433901
SC:MOD11A2.005:2048329152,MOD11A2.A2004121.h13v12.005.2007271054102.hdf,2004-04-30T00:00:00Z,2004-05-07T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.30/MOD11A2.A2004121.h13v12.005.2007271054102.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.28/BROWSE.MOD11A2.A2004121.h13v12.005.2007271014106.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.28/BROWSE.MOD11A2.A2004121.h13v12.005.2007271014106.2.jpg",1.0,BOTH,4.703845
SC:MOD11A2.005:2048324834,MOD11A2.A2004121.h12v12.005.2007271040157.hdf,2004-04-30T00:00:00Z,2004-05-07T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.04.30/MOD11A2.A2004121.h12v12.005.2007271040157.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004121.h12v12.005.2007271000218.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.09.27/BROWSE.MOD11A2.A2004121.h12v12.005.2007271000218.2.jpg",0.0,BOTH,7.455945
SC:MOD11A2.005:2048460923,MOD11A2.A2004129.h12v12.005.2007274220708.hdf,2004-05-08T00:00:00Z,2004-05-15T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.08/MOD11A2.A2004129.h12v12.005.2007274220708.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.01/BROWSE.MOD11A2.A2004129.h12v12.005.2007274180712.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.01/BROWSE.MOD11A2.A2004129.h12v12.005.2007274180712.2.jpg",0.0,BOTH,7.886623
SC:MOD11A2.005:2048461375,MOD11A2.A2004129.h13v12.005.2007274222852.hdf,2004-05-08T00:00:00Z,2004-05-15T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.08/MOD11A2.A2004129.h13v12.005.2007274222852.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.01/BROWSE.MOD11A2.A2004129.h13v12.005.2007274182853.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.01/BROWSE.MOD11A2.A2004129.h13v12.005.2007274182853.2.jpg",1.0,BOTH,4.935558
SC:MOD11A2.005:2048716025,MOD11A2.A2004137.h13v12.005.2007278112031.hdf,2004-05-16T00:00:00Z,2004-05-23T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.16/MOD11A2.A2004137.h13v12.005.2007278112031.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.05/BROWSE.MOD11A2.A2004137.h13v12.005.2007278072036.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.05/BROWSE.MOD11A2.A2004137.h13v12.005.2007278072036.2.jpg",0.0,BOTH,4.665626
SC:MOD11A2.005:2048716100,MOD11A2.A2004137.h12v12.005.2007278110318.hdf,2004-05-16T00:00:00Z,2004-05-23T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.16/MOD11A2.A2004137.h12v12.005.2007278110318.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.05/BROWSE.MOD11A2.A2004137.h12v12.005.2007278070323.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.05/BROWSE.MOD11A2.A2004137.h12v12.005.2007278070323.2.jpg",24.0,BOTH,6.420314
SC:MOD11A2.005:2048862869,MOD11A2.A2004145.h12v12.005.2007281065736.hdf,2004-05-24T00:00:00Z,2004-05-31T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.24/MOD11A2.A2004145.h12v12.005.2007281065736.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.08/BROWSE.MOD11A2.A2004145.h12v12.005.2007281025759.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.08/BROWSE.MOD11A2.A2004145.h12v12.005.2007281025759.2.jpg",1.0,BOTH,7.733859
SC:MOD11A2.005:2048861388,MOD11A2.A2004145.h13v12.005.2007281061446.hdf,2004-05-24T00:00:00Z,2004-05-31T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.05.24/MOD11A2.A2004145.h13v12.005.2007281061446.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.08/BROWSE.MOD11A2.A2004145.h13v12.005.2007281021449.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.08/BROWSE.MOD11A2.A2004145.h13v12.005.2007281021449.2.jpg",0.0,BOTH,4.43283
SC:MOD11A2.005:2048971111,MOD11A2.A2004153.h12v12.005.2007283195524.hdf,2004-06-01T00:00:00Z,2004-06-08T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.01/MOD11A2.A2004153.h12v12.005.2007283195524.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.10/BROWSE.MOD11A2.A2004153.h12v12.005.2007283155529.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.10/BROWSE.MOD11A2.A2004153.h12v12.005.2007283155529.2.jpg",1.0,BOTH,7.575175
SC:MOD11A2.005:2048970876,MOD11A2.A2004153.h13v12.005.2007283194430.hdf,2004-06-01T00:00:00Z,2004-06-08T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.01/MOD11A2.A2004153.h13v12.005.2007283194430.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.10/BROWSE.MOD11A2.A2004153.h13v12.005.2007283154433.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.10/BROWSE.MOD11A2.A2004153.h13v12.005.2007283154433.2.jpg",0.0,BOTH,4.600185
SC:MOD11A2.005:2049103423,MOD11A2.A2004161.h13v12.005.2007286061750.hdf,2004-06-09T00:00:00Z,2004-06-16T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.09/MOD11A2.A2004161.h13v12.005.2007286061750.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.13/BROWSE.MOD11A2.A2004161.h13v12.005.2007286021755.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.13/BROWSE.MOD11A2.A2004161.h13v12.005.2007286021755.2.jpg",0.0,BOTH,4.598364
SC:MOD11A2.005:2049117679,MOD11A2.A2004161.h12v12.005.2007286113849.hdf,2004-06-09T00:00:00Z,2004-06-16T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.09/MOD11A2.A2004161.h12v12.005.2007286113849.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.13/BROWSE.MOD11A2.A2004161.h12v12.005.2007286073850.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.13/BROWSE.MOD11A2.A2004161.h12v12.005.2007286073850.2.jpg",2.0,BOTH,7.859376
SC:MOD11A2.005:2049284489,MOD11A2.A2004169.h12v12.005.2007289135429.hdf,2004-06-17T00:00:00Z,2004-06-24T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.17/MOD11A2.A2004169.h12v12.005.2007289135429.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.16/BROWSE.MOD11A2.A2004169.h12v12.005.2007289095433.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.16/BROWSE.MOD11A2.A2004169.h12v12.005.2007289095433.2.jpg",5.0,BOTH,7.704836
SC:MOD11A2.005:2049228129,MOD11A2.A2004169.h13v12.005.2007288140241.hdf,2004-06-17T00:00:00Z,2004-06-24T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.17/MOD11A2.A2004169.h13v12.005.2007288140241.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.15/BROWSE.MOD11A2.A2004169.h13v12.005.2007288100248.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.15/BROWSE.MOD11A2.A2004169.h13v12.005.2007288100248.2.jpg",0.0,BOTH,4.358688
SC:MOD11A2.005:2049305352,MOD11A2.A2004177.h13v12.005.2007291111101.hdf,2004-06-25T00:00:00Z,2004-07-02T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.25/MOD11A2.A2004177.h13v12.005.2007291111101.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.20/BROWSE.MOD11A2.A2004177.h13v12.005.2007291071114.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.20/BROWSE.MOD11A2.A2004177.h13v12.005.2007291071114.2.jpg",6.0,BOTH,4.294683
SC:MOD11A2.005:2049392500,MOD11A2.A2004177.h12v12.005.2007291120742.hdf,2004-06-25T00:00:00Z,2004-07-02T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.06.25/MOD11A2.A2004177.h12v12.005.2007291120742.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.20/BROWSE.MOD11A2.A2004177.h12v12.005.2007291080745.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.20/BROWSE.MOD11A2.A2004177.h12v12.005.2007291080745.2.jpg",5.0,BOTH,7.650778
SC:MOD11A2.005:2049565934,MOD11A2.A2004185.h12v12.005.2007295010008.hdf,2004-07-03T00:00:00Z,2004-07-10T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.03/MOD11A2.A2004185.h12v12.005.2007295010008.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.21/BROWSE.MOD11A2.A2004185.h12v12.005.2007294210011.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.21/BROWSE.MOD11A2.A2004185.h12v12.005.2007294210011.2.jpg",1.0,BOTH,7.81629
SC:MOD11A2.005:2049586459,MOD11A2.A2004185.h13v12.005.2007295021037.hdf,2004-07-03T00:00:00Z,2004-07-10T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.03/MOD11A2.A2004185.h13v12.005.2007295021037.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.22/BROWSE.MOD11A2.A2004185.h13v12.005.2007294221044.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.22/BROWSE.MOD11A2.A2004185.h13v12.005.2007294221044.2.jpg",0.0,BOTH,4.443428
SC:MOD11A2.005:2049623440,MOD11A2.A2004193.h12v12.005.2007296052520.hdf,2004-07-11T00:00:00Z,2004-07-18T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.11/MOD11A2.A2004193.h12v12.005.2007296052520.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.23/BROWSE.MOD11A2.A2004193.h12v12.005.2007296012527.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.23/BROWSE.MOD11A2.A2004193.h12v12.005.2007296012527.2.jpg",4.0,BOTH,7.866849
SC:MOD11A2.005:2049619320,MOD11A2.A2004193.h13v12.005.2007296020111.hdf,2004-07-11T00:00:00Z,2004-07-18T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.11/MOD11A2.A2004193.h13v12.005.2007296020111.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.22/BROWSE.MOD11A2.A2004193.h13v12.005.2007295220114.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.22/BROWSE.MOD11A2.A2004193.h13v12.005.2007295220114.2.jpg",0.0,BOTH,4.916011
SC:MOD11A2.005:2049734001,MOD11A2.A2004201.h13v12.005.2007298155045.hdf,2004-07-19T00:00:00Z,2004-07-26T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.19/MOD11A2.A2004201.h13v12.005.2007298155045.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.25/BROWSE.MOD11A2.A2004201.h13v12.005.2007298115048.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.25/BROWSE.MOD11A2.A2004201.h13v12.005.2007298115048.2.jpg",2.0,BOTH,4.509925
SC:MOD11A2.005:2049731407,MOD11A2.A2004201.h12v12.005.2007298141404.hdf,2004-07-19T00:00:00Z,2004-07-26T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.19/MOD11A2.A2004201.h12v12.005.2007298141404.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.25/BROWSE.MOD11A2.A2004201.h12v12.005.2007298101411.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.25/BROWSE.MOD11A2.A2004201.h12v12.005.2007298101411.2.jpg",13.0,BOTH,7.684826
SC:MOD11A2.005:2049891570,MOD11A2.A2004209.h13v12.005.2007301225544.hdf,2004-07-27T00:00:00Z,2004-08-03T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.27/MOD11A2.A2004209.h13v12.005.2007301225544.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.28/BROWSE.MOD11A2.A2004209.h13v12.005.2007301185545.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.28/BROWSE.MOD11A2.A2004209.h13v12.005.2007301185545.2.jpg",0.0,BOTH,4.376008
SC:MOD11A2.005:2049894340,MOD11A2.A2004209.h12v12.005.2007301231747.hdf,2004-07-27T00:00:00Z,2004-08-03T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.07.27/MOD11A2.A2004209.h12v12.005.2007301231747.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.28/BROWSE.MOD11A2.A2004209.h12v12.005.2007301191749.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.10.28/BROWSE.MOD11A2.A2004209.h12v12.005.2007301191749.2.jpg",1.0,BOTH,7.699074
SC:MOD11A2.005:2063316893,MOD11A2.A2004217.h13v12.005.2008186173845.hdf,2004-08-04T00:00:00Z,2004-08-11T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.08.04/MOD11A2.A2004217.h13v12.005.2008186173845.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.07.04/BROWSE.MOD11A2.A2004217.h13v12.005.2008186133846.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.07.04/BROWSE.MOD11A2.A2004217.h13v12.005.2008186133846.2.jpg",0.0,BOTH,4.520801
SC:MOD11A2.005:2063317563,MOD11A2.A2004217.h12v12.005.2008186181449.hdf,2004-08-04T00:00:00Z,2004-08-11T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.08.04/MOD11A2.A2004217.h12v12.005.2008186181449.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.07.04/BROWSE.MOD11A2.A2004217.h12v12.005.2008186141451.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2008.07.04/BROWSE.MOD11A2.A2004217.h12v12.005.2008186141451.2.jpg",1.0,BOTH,7.95584
SC:MOD11A2.005:2050094210,MOD11A2.A2004225.h12v12.005.2007305232116.hdf,2004-08-12T00:00:00Z,2004-08-19T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.08.12/MOD11A2.A2004225.h12v12.005.2007305232116.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.11.01/BROWSE.MOD11A2.A2004225.h12v12.005.2007305192118.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.11.01/BROWSE.MOD11A2.A2004225.h12v12.005.2007305192118.2.jpg",1.0,BOTH,7.780977
SC:MOD11A2.005:2050098156,MOD11A2.A2004225.h13v12.005.2007306024930.hdf,2004-08-12T00:00:00Z,2004-08-19T23:59:59Z,http://e4ftl01.cr.usgs.gov//MODIS_Composites/MOLT/MOD11A2.005/2004.08.12/MOD11A2.A2004225.h13v12.005.2007306024930.hdf,"http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.11.01/BROWSE.MOD11A2.A2004225.h13v12.005.2007305224934.1.jpg,http://e4ftl01.cr.usgs.gov//WORKING/BRWS/Browse.001/2007.11.01/BROWSE.MOD11A2.A2004225.h13v12.005.2007305224934.2.jpg",0.0,BOTH,4.415699
