X,Y,field_1,id,id,a_registro,p_modal,p_fecha,p_id,tipo,top,bottom,a_humedad,a_s,a_t,a_ph_pasta,a_ph_h2o,a_ph_kcl,a_resistencia_pasta,a_base_ca,a_base_mg,a_base_k,a_base_na,a_mo_c,a_mo_n,a_mo_cn,a_arcilla,a_limo_2_20,a_limo_2_50,a_arena_muy_fina,a_arena_fina,a_arena_media,a_arena_gruesa,a_arena_muy_gruesa,a_ca_co3,a_conductividad,a_h,a_saturacion_t,a_saturacion_s_h,a_profundidad_muestra,barnices,co3,color_humedo_hvc,color_seco_hvc,concreciones,estructura_tipo,estructura_clase,estructura_grado,formaciones_especiales,humedad,limite_tipo,moteados,p_profundidad_napa,p_cobertura_vegetal,p_vegetacion_o_cultivos,p_u_mosaico,p_humedad_clase,p_erosion_clase,p_erosion_subclase,p_sales,p_uso_de_la_tierra,p_relieve,p_permeabilidad,p_escurrimiento,p_pendiente,p_anegamiento,p_drenaje,p_posicion,ph,raices,p_serie_nombre,p_serie_simbolo,p_grupo,p_observaciones
-61.179071342443706,-34.330630426529027,458,462,847,4043,false,1967-06-13,8/739 C,C,135,NA,8.4,10.3,9.5,7,7.2,5.7,12256,6.7,2.2,1.1,0.3,0.15,NA,NA,8.5,2.6,10.7,80.6,0.2,0,0,0,0,NA,1.4,100,88,210 +,,,7.5YR 4/4,,,masiva,,,,,,,NA,NA,Campo arado,3560-1-4,uniforme,,acumulación,clase 0,agrícola,cóncavo,rápida,rápido,3 - 10%,,clase 5,,6,1,Agustina,,,"(*) Con materia orgánica, en puentes generalmente.
Esta serie Agustina está asociada en el paisaje a la serie Saforcada, la cual ocupa la parte convexa de la unidad 73."
-61.167738095274402,-34.288558132151998,463,463,848,4044,false,1967-06-13,8/740 C,Ap,0,13,17.6,16.4,18,5.9,6.3,5.4,3121,12,1.7,2.4,0.3,1.83,158,12,18.3,14.9,34.7,44.5,2.5,NA,NA,NA,0,NA,5.1,80,77,0 - 13,,,10YR 2/2,,,bloques subangulares,finos,débil,lombrices,,abrupto,,NA,NA,Rastrojo de maíz,3560-1-4,uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,media loma alta,5.7,3,Santa Isabel,SI,Hapludol típico,El B3 es franco a franco arenoso.
-61.167738095274402,-34.288558132151998,460,463,849,4045,false,1967-06-13,8/740 C,A12,13,28,20.8,14.9,17,6.1,6.5,5.5,3409,10.9,1.6,2,0.4,1.62,145,11,20.9,11.9,31.9,44.5,2.7,NA,NA,NA,0,NA,5.1,86,75,13 - 28,,,10YR 2/2,,,bloques subangulares,finos,moderado,actividad biológica intensa,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,media loma alta,6,2,Santa Isabel,SI,Hapludol típico,El B3 es franco a franco arenoso.
-61.167738095274402,-34.288558132151998,461,463,850,4046,false,1967-06-13,8/740 C,B2,28,59,20.4,15.1,15.8,6.2,7,5.5,5170,10.1,3.2,1.4,0.4,0.53,58,9,21.3,11.2,29.3,46.7,2.7,NA,NA,NA,0,NA,3.8,96,80,28 - 51,"Clsk+ finos, débiles, precisos",,7.5YR 3/3,7.5YR 5/3,,prismas,,débil,actividad biológica intensa,,gradual,,NA,NA,Rastrojo de maíz,3560-1-4,uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,media loma alta,6,2,Santa Isabel,SI,Hapludol típico,El B3 es franco a franco arenoso.
-61.167738095274402,-34.288558132151998,464,463,851,4047,false,1967-06-13,8/740 C,B3,59,90,15.9,14.5,13.8,6.4,7.4,5.8,6128,10.2,2.9,1,0.4,0.4,46,9,18.9,10.3,27.5,50.5,3.1,NA,NA,NA,0,NA,2.9,100,83,51 - 90,,,7.5YR 4/2,,,prismas,gruesos,débil,actividad biológica intensa,,difuso,,NA,NA,Rastrojo de maíz,3560-1-4,uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,media loma alta,6,2,Santa Isabel,SI,Hapludol típico,El B3 es franco a franco arenoso.
-61.167738095274402,-34.288558132151998,462,463,852,4048,false,1967-06-13,8/740 C,C,90,NA,13.4,12.2,11.9,6.8,7.5,5.9,6894,7.5,3,1.3,0.4,0.07,NA,NA,14.3,10.1,28.9,52.5,4.3,NA,NA,NA,0,NA,1.7,100,88,90 +,,,7.5YR 4/2,,,bloques subangulares,gruesos,,actividad biológica intensa,,,,NA,NA,Rastrojo de maíz,3560-1-4,uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,media loma alta,6,1,Santa Isabel,SI,Hapludol típico,El B3 es franco a franco arenoso.
-61.116886084126413,-34.264297998704507,466,464,853,4049,false,1967-06-14,8/741 C,Ap,0,15,19.6,14,17.3,5.7,6.2,5.2,3638,9.1,2.5,2,0.4,1.95,153,13,20,15.9,40.4,37.5,2.1,0,NA,NA,0,NA,5.9,81,70,0 - 15,,,10YR 3/1,,,bloques subangulares,medios,débil,,,abrupto,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,5.7,3,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.116886084126413,-34.264297998704507,467,464,854,4050,false,1967-06-14,8/741 C,A12,15,23,21.9,14.1,17.9,5.5,6.1,5.2,3179,9.9,2,1.8,0.4,1.76,0.15,12,21,17.4,42,34.8,2.2,0,NA,NA,0,NA,6.5,79,69,15 - 23,,,10YR 3/1,,,bloques subangulares,medios,moderado,,,claro,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,5.7,3,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.116886084126413,-34.264297998704507,470,464,855,4051,false,1967-06-14,8/741 C,B2,23,56,21.4,14.7,17.3,6.1,7,5.5,3715,10.3,2.8,1.2,0.4,0.61,64,10,27.1,12.6,34.6,36.1,2.2,0,NA,NA,0,NA,3.6,85,81,23 - 56,Clsk débiles,,10YR 3/2,,,prismas,gruesos,débil,,,gradual,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,5.7,2,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.116886084126413,-34.264297998704507,468,464,856,4052,false,1967-06-14,8/741 C,B3,56,95,17,12.6,14.2,6.6,7.1,5.8,4404,8.3,3.1,0.8,0.4,0.27,37,7,20.3,13.7,37.2,40,2.5,0,NA,NA,0,NA,2.6,89,83,56 - 95,,,7.5YR 4/2,,,masiva,,,,,difuso,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,6,2,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.116886084126413,-34.264297998704507,469,464,857,4053,false,1967-06-14,8/741 C,C1,95,150,15.9,12.3,13.4,6.6,7.7,5.8,5362,7.2,3.7,1,0.4,0.25,36,7,19,13.2,35.3,43,2.7,0,NA,NA,0,NA,2.1,92,85,95 - 145,,,7.5YR 5/4,,,masiva,,,,,gradual,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,6.2,1,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.116886084126413,-34.264297998704507,465,464,858,4054,false,1967-06-14,8/741 C,C2,150,NA,15.9,14.5,13.9,6.6,7.4,5.8,6128,7.8,5,1.3,0.4,0.11,NA,NA,19.1,11.2,35.5,42.2,3.2,0,NA,NA,0,NA,1.9,100,88,160 - 260,,,7.5YR 5/4,,,,,,,,,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,loma,6.7,1,Delgado,De,Haplic Argiudol / Argilic Hapludol (esta no existe en 7º aproximación),Débil piso de arado.
-61.128847478971352,-34.222669408547311,475,465,859,4055,false,1967-06-14,8/742 C,Ap,0,15,22.8,16.9,23.3,5.5,6.1,5,2614,11.6,2.1,2.9,0.3,2.55,231,10,22.5,19.3,40.7,35.3,1.5,0,NA,NA,0,NA,8.6,73,66,0 - 15,,,10YR 3/1,,,bloques subangulares,medios,moderado,,,abrupto,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,2,Delgado,De,Haplic Argiudol,
-61.128847478971352,-34.222669408547311,471,465,860,4056,false,1967-06-14,8/742 C,A12,15,28,23.9,16.6,19.5,5.9,6.8,5.5,3940,12.5,1.2,2.6,0.3,1.54,143,10,25,19.9,42.6,30.9,1.5,0,NA,NA,0,NA,5.3,85,76,15 - 28,,,10YR 2.5/1,,,bloques angulares,medios,,krotovinas,,claro,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,2,Delgado,De,Haplic Argiudol,
-61.128847478971352,-34.222669408547311,472,465,861,4057,false,1967-06-14,8/742 C,B21t,28,48,23.9,16.4,17.4,6.2,7,5.5,3644,10.7,3.1,2.3,0.3,0.72,71,10,25.5,16.4,37.4,35.3,1.8,0,NA,NA,0,NA,3.9,94,81,28 - 48,"Clsk++ finos, medios, débiles",,7.5YR 4/2,,,prismas,medios,débil,manchas,,claro,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,1,Delgado,De,Haplic Argiudol,
-61.128847478971352,-34.222669408547311,474,465,862,4058,false,1967-06-14,8/742 C,B22,48,72,21.4,14.8,16.4,6.3,7.2,5.7,3704,9.1,3.8,1.6,0.3,0.38,NA,NA,23.4,14.8,36,38.7,1.9,0,NA,NA,0,NA,3.6,91,81,48 - 72,Clsk finos,,7.5YR 4/3,,,prismas,medios,débil,,,gradual,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,1,Delgado,De,Haplic Argiudol,
-61.128847478971352,-34.222669408547311,473,465,863,4059,false,1967-06-14,8/742 C,B3,72,135,18.6,14.2,15.6,6.6,7.3,5.8,5122,9.2,3.7,1,0.3,0.23,NA,NA,20.6,13.7,36.7,40.4,2.3,0,NA,NA,0,NA,2.9,91,83,72 - 135,,,7.5YR 4.5/4,,,bloques subangulares,gruesos,débil,,,difuso,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,1,Delgado,De,Haplic Argiudol,
-61.128847478971352,-34.222669408547311,476,465,864,4060,false,1967-06-14,8/742 C,C,135,NA,17.3,13.8,14.4,6.6,7.8,5.7,5910,7.7,4.4,1.4,0.3,NA,NA,NA,18.1,11.5,35.3,44,2.6,0,NA,NA,0,NA,2.2,96,86,170 +,,,7.5YR 5/4,,,grano suelto,,,,,,,NA,NA,,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 5,bajo,NA,1,Delgado,De,Haplic Argiudol,
-61.167775560522372,-34.286948740389768,479,467,866,4061,false,1967-06-14,8/743 C,Ap,0,15,26.5,21.4,28.6,5.6,6.3,5.1,3664,15.2,3.8,2.2,0.2,2.77,262,11,28.1,22.8,43.9,26.2,1.8,0,0,0,0,NA,8.8,75,70,0 - 12,,,10YR 2/1,,,bloques subangulares,medios,,,,abrupto,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,3,Delgado,De,Cumulic Haplic Argiudoll,
-61.167775560522372,-34.286948740389768,482,467,867,4062,false,1967-06-14,8/743 C,A12,15,32,28.3,21.4,26.4,5.7,6.2,5.1,4531,14.7,4.5,2,0.2,2.25,214,10,27.6,23.4,44.4,26.2,1.8,0,0,0,0,NA,8.2,81,72,12 - 30,,,10YR 2/1.5,,,bloques subangulares,medios,moderado,krotovinas,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,3,Delgado,De,Cumulic Haplic Argiudoll,
-61.167775560522372,-34.286948740389768,481,467,868,4063,false,1967-06-14,8/743 C,B21,32,55,24.9,15.6,19.3,5.8,6.5,5.2,4928,10.4,3,2,0.2,0.62,0.07,9,29.1,17.2,37.2,31.6,2.1,0,0,0,0,NA,5.1,81,75,30 - 55,"Clsk++ comunes, finos, débiles",,7.5YR 4/2,,,prismas,medios,moderado,krotovinas,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,2,Delgado,De,Cumulic Haplic Argiudoll,
-61.167775560522372,-34.286948740389768,477,467,869,4064,false,1967-06-14,8/743 C,B22,55,75,23,15.2,19.2,6,6.9,5.2,5516,10.1,3.4,1.5,0.2,0.25,37,7,28.3,15.9,36.4,33.1,2.2,NA,0,0,NA,NA,4.6,81,77,55 - 75,"Clsk++ comunes, finos",,7.5YR 4/3,,,prismas,,moderado,fresco a húmedo,,gradual,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,2,Delgado,De,Cumulic Haplic Argiudoll,
-61.167775560522372,-34.286948740389768,478,467,870,4065,false,1967-06-14,8/743 C,B3,75,140,19.7,14.1,16.3,6,7,5.4,6304,10.2,2.5,1.2,0.2,0.22,NA,NA,23.4,14,36.4,37.2,3,0,0,0,0,NA,3.6,87,80,75 - 145,Clsk+,,7.5YR 4/4,,,bloques subangulares,gruesos,,,,difuso,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,1,Delgado,De,Cumulic Haplic Argiudoll,
-61.167775560522372,-34.286948740389768,480,467,871,4066,false,1967-06-14,8/743 C,C,140,NA,15.8,13.2,14.8,6.8,7.5,5.6,7486,8.2,3.4,1.4,0.2,0.11,NA,NA,17.7,10.6,34.6,43.3,4.4,0,0,0,0,NA,2.4,89,84,170 - 180,,,7.5YR 5/4,,,grano suelto,,,,,,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,nula,,clase 0,agrícola,cóncavo,moderadamente rápida,lento,0 - 1%,,,bajo,6,1,Delgado,De,Cumulic Haplic Argiudoll,
-61.048586628264687,-34.179058804612907,491,470,881,4070,false,1967-06-15,8/746 C,Ap,0,14,17.8,14.2,15.9,5.8,6.3,5.4,2482,9.8,1.9,2.2,0.3,2.06,187,11,19.4,17.5,43.1,35.6,1.9,0,0,0,0,NA,5.8,89,71,0 - 14,,,10YR 3/1,,,granular,medios,,,,abrupto,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,5.7,3,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,489,470,882,4071,false,1967-06-15,8/746 C,A12,14,24,20.6,12.9,16,5.7,6.5,5.3,7486,10.3,1.3,1,0.3,1.28,123,10,22.3,17.7,43.1,33.1,1.5,0,0,0,0,NA,5.5,81,71,14 - 24,,,10YR 2/2,,,bloques subangulares,medios,moderado,,,claro,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,5.7,3,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,494,470,883,4072,false,1967-06-15,8/746 C,B1,24,34,20,13.2,15,6,6.8,5.3,6698,9,3,0.9,0.3,0.7,73,10,24,15.2,38.5,35.7,1.8,0,0,0,0,NA,4.4,88,75,24 - 34,"finos, discontinuos",,10YR 3/2.5,,,prismas,medios,moderado,,,claro,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,5.9,2,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,495,470,884,4073,false,1967-06-15,8/746 C,B21,34,52,25.3,17.6,19.9,6.1,6.9,5.4,4334,13.1,3,1.1,0.4,0.41,52,8,31.4,15.5,35.5,31.4,1.7,0,0,0,0,NA,4.5,89,80,34 - 52,Clsk+++ (10YR 3/3),,10YR 4/4,,,prismas,medios,moderado,,,gradual,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,6,1,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,490,470,885,4074,false,1967-06-15,8/746 C,B22,52,73,24,16.3,17.9,6.3,7.3,5.5,4728,10.4,4.4,1.1,0.4,0.4,51,8,30.3,12,37.7,29.9,2.1,0,0,0,0,NA,3.5,91,83,52 - 73,Clsk++,,10YR 4/3,,,prismas,finos,moderado,,,gradual,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,6,1,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,493,470,886,4075,false,1967-06-15,8/746 C,B3,73,116,18.9,14.8,14.9,7.2,8.1,6.2,4925,9.4,3.5,1.5,0.4,0.12,NA,NA,24.6,8,33.1,39.6,2.7,0,0,0,0,NA,1.8,100,89,73 - 115,Clsk discontinuos,,7.5YR 4/4,,,prismas,,,,,difuso,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,6,,Rojas,Ro,Typic Argiudoll,
-61.048586628264687,-34.179058804612907,492,470,887,4076,false,1967-06-15,8/746 C,C,116,NA,13.4,15,14,8,8.9,6.5,3743,6.1,4.3,2.5,2.1,0.1,NA,NA,16.5,12.4,38.6,41.5,3.4,0,0,0,0,NA,NA,NA,NA,140 +,,,7.5YR 4.5/4,,,grano suelto,,,,,,,NA,NA,,3560-1-4,no uniforme,nula,,clase 0,agrícola,normal,moderada,lento,0 - 1%,clase 5,clase 4,loma,6.2,,Rojas,Ro,Typic Argiudoll,
-61.005492711445903,-34.241830415650206,502,471,888,NA,false,1967-06-15,8/747 C,Ap (*),0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,10YR 3/1,,,bloques subangulares,medios,,,,abrupto,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,3,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,499,471,889,4077,false,1967-06-15,8/747 C,A12,12,25,22.5,16.2,20.2,5.6,6.1,5.1,3191,12.2,2.2,1.6,0.2,2.16,198,11,22.7,20.8,46.4,29.2,1.7,0,0,0,0,NA,6.7,80,71,12 - 25,,,10YR 2.5/1,,,bloques angulares,medios,moderado,,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,3,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,501,471,890,4078,false,1967-06-15,8/747 C,B1,25,31,22.6,14.7,17,5.9,6.8,5.4,5319,11,2.2,1.3,0.2,1.02,1094,11,27.5,16.1,40,30.9,1.6,0,0,0,0,NA,4.9,86,75,25 - 31,,,10YR 3/2,,,bloques subangulares,,,krotovinas,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,2,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,496,471,891,4079,false,1967-06-15,8/747 C,B21,31,50,25.3,17.1,19.1,6,7,5.3,4334,11.4,4.2,1.3,0.2,0.86,83,10,31.6,15.2,39.1,27.7,1.6,0,0,0,0,NA,4.4,90,80,31 - 50,(7.5YR 3/2),,7.5YR 3.5/2,,,prismas,,moderado,krotovinas,,claro,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,2,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,498,471,892,4080,false,1967-06-15,8/747 C,B22,50,86,21.8,15,16.1,6,7,5.5,5319,10,3.7,1.1,0.2,0.4,0.05,8,26.3,14.6,38.1,33.6,2,0,0,0,0,NA,3.9,93,80,50 - 86,,,7.5YR 3.5/2,,,prismas,gruesos,débil,,,gradual,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,1,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,497,471,893,4081,false,1967-06-15,8/747 C,B3,86,127,19.2,15,14.7,6.5,7.2,5.5,6107,8.9,4.9,1,0.2,0.21,NA,NA,23.2,14.5,39,25.6,2.2,0,0,0,0,NA,3.2,100,92,86 - 127,,,7.5YR 4.5/2,,,bloques subangulares,,,muy poroso,,gradual,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,1,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.005492711445903,-34.241830415650206,500,471,894,4082,false,1967-06-15,8/747 C,C,127,NA,16.8,15.4,13.4,6.6,7.4,6,2679,8.4,5.7,1.1,0.2,0.09,NA,NA,19,12.4,40.1,37.7,3.2,0,0,0,0,NA,2.2,100,88,127 +,,,7.5YR 5/4,,,masiva,,,,,,,NA,NA,Rastrojo de maíz,3560-1-4,no uniforme,,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,NA,1,Delgado,De,Typic Argiudoll,"(*) Ap, no se sacó muestra."
-61.130947542044559,-34.189383470417788,506,472,895,4083,false,1967-06-15,8/748 C,Ap,0,21,21.6,15.8,21.2,5.5,6,5.1,2167,11.9,1.7,2,0.2,2.26,205,11,24,19.5,44.8,29.5,1.7,0,0,0,0,NA,7,74,69,0 - 21,,,10YR 3/2,,,bloques subangulares,medios,moderado,,,abrupto,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,3,Delgado,De,,
-61.130947542044559,-34.189383470417788,508,472,896,4084,false,1967-06-15,8/748 C,A12,21,31,23.4,15.3,19.2,5.6,6.3,5.1,4925,10.7,3.1,1.3,0.2,1.61,0.14,11,25.2,15.4,42,31.2,1.6,0,0,0,0,NA,6.6,79,70,21 - 31,,,10YR 2/2,,,bloques subangulares,medios,moderado,,,claro,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,3,Delgado,De,,
-61.130947542044559,-34.189383470417788,507,472,897,4085,false,1967-06-15,8/748 C,B1,31,39,22.9,13.5,17.6,5.7,6.6,5,5516,8.9,3.3,1.1,0.2,0.92,92,10,26.6,16.4,41.3,30.4,1.7,0,0,0,0,NA,5.4,77,72,31 - 39,,,10YR 2.5/2,,,bloques subangulares,medios,moderado,,,claro,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,2,Delgado,De,,
-61.130947542044559,-34.189383470417788,504,472,898,4086,false,1967-06-15,8/748 C,B2,39,74,23.6,15,18.3,5.9,6.7,5.2,4925,11.7,2.2,0.9,0.2,0.65,75,9,31,12.1,36.2,31.1,1.7,0,0,0,0,NA,4.9,82,75,39 - 74,"+ finos, débiles (7.5YR 3/2)",,10YR 3/3,,,prismas,medios,débil,krotovinas,,gradual,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,2,Delgado,De,,
-61.130947542044559,-34.189383470417788,505,472,899,4087,false,1967-06-15,8/748 C,B3,74,112,18.5,13,15.4,6.1,7,5.3,6107,8,3.9,0.9,0.2,0.12,NA,NA,19.9,13.3,40.4,37.2,2.5,0,0,0,0,NA,3.1,88,81,74 - 112,,,7.5YR 4/3,,,bloques subangulares,medios,moderado,,,gradual,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,2,Delgado,De,,
-61.130947542044559,-34.189383470417788,503,472,900,4088,false,1967-06-15,8/748 C,C,112,NA,17.1,12.4,13.7,6.3,7.1,5.5,5516,8.1,3.1,1,0.2,0.06,NA,NA,18.5,13.5,39.4,40,2.6,0,0,0,0,NA,2.4,91,84,112 +,,,7.5YR 4.5/4,,,masiva,,,,,,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,rápido,0 - 1%,clase 5,,loma,NA,1,Delgado,De,,
-61.250102522395792,-34.223918047486464,513,473,901,4089,false,1967-06-16,8/749 C,Ap,0,14,17.3,12.7,14.4,5.6,6.6,5.3,3585,7.3,2.9,2.4,0.1,1.48,139,11,16.9,12.1,40.3,40.4,2.4,0,0,0,0,NA,5.2,88,71,0 - 14,,,10YR 3/2,,,bloques subangulares,medios,,,,abrupto,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,5.7,3,Santa Isabel,SI,,
-61.250102522395792,-34.223918047486464,509,473,902,4090,false,1967-06-16,8/749 C,A12,14,27,18.1,13.4,15.7,5.8,6.6,5.3,3940,9.6,1.6,2.1,0.2,1.25,127,10,19.9,11.8,40,37.4,2.7,0,0,0,0,NA,5.1,85,73,14 - 27,,,10YR 3/2.5,,,bloques subangulares,medios,moderado,,,claro,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,5.9,3,Santa Isabel,SI,,
-61.250102522395792,-34.223918047486464,512,473,903,4091,false,1967-06-16,8/749 C,B2,27,54,18.1,14.6,15.8,6.2,6.9,5.5,4728,10.6,2.2,1.6,0.2,0.42,54,8,22.5,10.8,35.6,39.9,2.5,0,0,0,0,NA,4.1,92,80,27 - 54,Clsk muy finos,,10YR 3/2.5,,,bloques subangulares,medios,moderado,"lombrices, krotovinas",,gradual,,NA,NA,Campo arado,3560-1-4,uniforme,nula,,clase 0,agrícola,normal,moderadamente rápida,medio,0 - 1%,clase 5,clase 4,loma,6,2,Santa Isabel,SI,,
